text	label
Chapter one, we started happy The second that you said you loved me Started questioning us Are we really in love? Tryna figure out chapter three But you're not giving me anything If this is what we are, then I gotta move on You think this is everything, but this is no book of love You might think I'm crazy That I'm lost and foolish leaving you behind Maybe you're right You might think I'm crazy That I'm lost and foolish leaving you behind Maybe you're right Maybe you're right Here comes the part of you and me Arguing about nothing You tell me it's as good as it gets Yeah, I'm real emotional Blame it on your mental jokes How much did you think that I could take? So much for taking this too far You can't blame me for who I am It's too late for us to try to be in love right now You might think I'm crazy (Crazy, yeah) That I'm lost and foolish leaving you behind Maybe you're right You might think I'm crazy That I'm lost and foolish leaving you behind Maybe you're right Maybe you're right Fill the pages now, this chapter's done Moving on up and forward onto all that will become If you ever get to the place where the sun is shining every day Then I'll be on your mind You might think I'm crazy (Crazy, yeah) That I'm lost and foolish leaving you behind Maybe you're right (You're right) You might think I'm crazy That I'm lost and foolish leaving you behind Maybe you're right Maybe you're right Let me go to the top one more time	0
If you're lookin' for love, know that love don't live here anymore He left with my heart They both walked through that door without me If you're trying to find pity, well, you need to look somewhere else 'Cause I surely can't help you I'm hurtin' myself I've turned into someone else I used to believe love conquers all 'Cause that's what's seen in movies Come to find out it's not like that at all You see, real life's much different I don't wanna see you go I only wanna see you smile It hurts so much to see you now Felt like this for awhile I can't stand to see us fail We tried, we lied, cannot pretend To take us back to what we had To make us feel alive again Hold me close, don't let me go I hope, tell me now is not the end If you're lookin' for love, know that love don't live here anymore He left with my heart They both walked through that door without me If you're trying to find pity, well, you need to look somewhere else 'Cause I surely can't help you I'm hurtin' myself I've turned into someone else I've turned into someone else I used to believe love conquers all 'Cause that's what I felt when you held me I thought you'd catch me if I fall And fill me up when I'm empty I don't wanna see you go I only wanna see you smile It hurts so much to see you now Felt like this for awhile I can't stand to see us fail We tried, we lied, cannot pretend To take us back to what we had To make us feel alive again Hold me close, don't let me go I hope, tell me now is not the end If you're lookin' for love, know that love don't live here anymore He left with my heart They both walked through that door without me If you're trying to find pity, well, you need to look somewhere else 'Cause I surely can't help you I'm hurtin' myself I've turned into someone else Love is patient, love is selfless Love is hopeful, love is kind Love is jealous, love is selfish Love is hopeless, love is blind Love is patient, love is selfless Love is hopeful, love is kind Love is jealous, love is selfish Love is hopeless, love is blind Love is patient, love is selfless Love is hopeful, love is kind Love is jealous, love is selfish Love is hopeless, love is blind Yeah, yeah Ooh, yeah I've turned into someone else	0
When you wake in the mornin' and I can tell it's not your best side No "Good morning, good day" I stay to the right if I know you're mad and on the left side Stay outta your way Just hold on In a minute, it'll be over and gone Gone, gone, gone, gone I know, I know That you go through a lot I know, I know The pressure makes you hot See, I know, I know 'Cause you still know what you got I know, I know, yeah I'm rooting for my baby, yeah Oh, if you were here, I'd get your beer and I would hang your coat You wanna be home So you roll up your sleeves and you sweat and breathe, this is a long road So much more to go Just hold on In a minute, it'll be over and gone Gone, gone, gone, gone I know, I know That you go through a lot I know, I know That the pressure makes you hot See, I know, I know 'Cause you still know what you got I know, I know, yeah I'm rooting for my baby, yeah See, I've been dream-catching I thought that this is everlasting A life filled with you, me, love and laughter Happily ever after So hold on In a minute, it'll be over and gone Gone, gone, gone, gone I know, I know That you go through a lot I know, I know That the pressure makes you hot See, I know, I know 'Cause you still know what you got I know, I know, yeah I'm rooting for my baby, yeah I'm rooting for you, baby, yeah I'm rooting for my baby, yeah That you go through a lot The pressure makes you hot You still know what you got, yeah	0
I ain't looking at you for no particular reason It's just a tough spot for me to be in I gotta open that door I gotta get it open, hey I'ma push my way through, just like a robber And smile for the camera Damn, that felt awesome Push it open little more Gotta get it open You would never listen when I need someone to talk to So you switch the subject 'cause, 'cause it's beyond you And when you talk about your dreams, I'm never included I need to stop sleeping on myself Wake up and do it on my own Hey, I'll find a way, yeah And I'll do it on my own Hey, I can do anything, yeah And I'll do it on my own I will get it done with the help from no one Came into this world by myself So I don't need nobody else We have just begun So much to do, so young Don't be afraid of alone You'll get it done on your own I know you're in there, open up, open up Just like the feds looking for the stuff Three knocks at the door I gotta get it open I'm so confused with all the traffic I'ma skip the line Who cares what happens I gotta stay on that course I gotta get it open You would never listen when I need someone to talk to So you switch the subject 'cause, 'cause it's beyond you And when you talk about your dreams, I'm never included I need to stop sleeping on myself Wake up and do it on my own Hey, I'll find a way, yeah And I'll do it on my own Hey, I can do anything, yeah And I'll do it on my own I will get it done with the help from no one Came into this world by myself So I don't need nobody else We have just begun So much to do, so young Don't be afraid of alone You'll get it done on your own You would never listen when I need someone to talk to So you switch the subject 'cause, 'cause it's beyond you And when you talk about your dreams, I'm never included I need to stop sleeping on myself Wake up and do it on my own Hey. I'll find a way, yeah And I'll do it on my own Hey, I can do anything, yeah And I'll do it on my own I will get it done with the help from no one Came into this world by myself So I don't need nobody else We have just begun So much to do, so young Don't be afraid of alone You'll get it done on your own	0
One, two, three, four I don't know where you always go Why you tryin' to keep it on the low? I'm always like, "Where the hell you been?" You tell me that you've been hanging with your friends Somethin' seems just a little sus We ain't got nothin' if there ain't no trust I'm not sure, but I got a hunch And now you've got me thinkin' way too much I've been thinkin' way too much, much, much, much You ain't been callin' me enough, 'nough, 'nough, 'nough Now I'm longin' for your touch, touch, touch, touch I've been thinkin' way too much, I've been thinkin' way too much You won't pick up the phone, phone, phone, phone Now I'm sitting here alone, lone, lone, lone Do you do this just for fun, fun, fun, fun? I've been thinkin' way too much, I've been thinkin' way too much Oh yeah, all I do is think about you Oh yeah, all I do is think about you Oh yeah, all I do is think about you Oh yeah, all I do is think about you It's getting late, I'm starting to obsess You got me crying and lookin' like a mess My daddy said, "Stay away from such" But now you got me thinkin' way too much I've been thinkin' way too much, much, much, much You ain't been callin' me enough, 'nough, 'nough, 'nough Now I'm longin' for your touch, touch, touch, touch I've been thinkin' way too much, I've been thinkin' way too much You won't pick up the phone, phone, phone, phone Now I'm sitting here alone, lone, lone, lone Do you do this just for fun, fun, fun, fun? I've been thinkin' way too much, I've been thinkin' way too much Oh yeah, all I do is think about you Oh yeah, all I do is think about you Oh yeah, all I do is think about you Oh yeah, all I do is think about you All night, all I do is think about you All night, all I do is think about you All night, all I do is think about you All night, all I do is think about you All night, all I do is think about you All night, all I do is think about you All night, all I do is think about you All night, all I do is think about you I've been thinkin' way too much, much, much, much You ain't been callin' me enough, 'nough, 'nough, 'nough Now I'm longin' for your touch, touch, touch, touch I've been thinkin' way too much, I've been thinkin' way too much You won't pick up the phone, phone, phone, phone Now I'm sitting here alone, lone, lone, lone Do you do this just for fun, fun, fun, fun? I've been thinkin' way too much, I've been thinkin' way too much Oh yeah, all I do is think about you Oh yeah, all I do is think about you Oh yeah, all I do is think about you Oh yeah, all I do is think about you	0
Oh-oh-oh (I wake up in a bad mood) Oh-oh-oh (I wake up in a bad mood) I always wake up in a bad mood I can never fall asleep I'm always thinkin’ 'bout you What life would be if we didn't meet I always wake up in a bad mood Open my eyes, then I’m on my feet And I wonder what you would do, yeah If you couldn't rely on me (Oh-oh-oh) I wake up in a bad mood (Oh-oh-oh) I wake up in a bad mood And you know that I got the proof We're held together just by a string And while you're hangin' round with your crew I'm here balancin' too many things I always wake up in a bad mood I'm sick of rushin’ straight to the sink You’re acting like you ain't got the news I don’t even really care what you think But what I do, you know I do with love I believe in more than you can see And you know I'm never givin' up I ain't stoppin’ 'til I know I'm free (Oh-oh-oh) Ooh (Ayy) I wake up in a bad mood (Oh-oh-oh) I wake up in a bad mood The glass ceiling's gotta break All together, wanna hear ya say "I don't know how much more it can take" You know it's gone on way too long (Don't ya?) And you know it's wrong (Don't ya?) But I know I'm strong (Yes, sir) I don't give up (No, sir) And when it gets rough (Rough) I get tough (Tough) I've had enough (Oh-oh-oh) I wake up in a bad mood (Oh-oh-oh) (Oh, yeah) I wake up in a bad mood (Bad mood) And when the light starts getting dim I'll open windows up and let it in Sometimes it feels like it's 'bout to end Before it's all about to begin (Oh-oh-oh) I wake up in a bad mood (Oh-oh-oh) I wake up in a bad mood	0
You gotta love someone I don't know what you’ve been told Or what they say about me I never give up, but give it a rest I ain't got time to worry 'bout a mess And I’m kinda getting tired of dealin' with all your stress I'm startin' to think you have no heart, yeah You don't even have a soul You always give in or ya try too late All I do is give and all you do is take I'm tired of protecting you from what you need to know (Come on) Ever since the day that I met you I knew you weren't the one But nothing ever stops me from forgetting Packing all my shit and movin' on Hey, yeah I’m not sure I’d even go 'Cause I made your house my home It’s come to an end, I hate how it's been Lights are getting dim and the walls are caving in And it's time for this queen to go and find another throne When I give it up, I give it all I went and made you my life Don't you dare say I don’t care When I need you most, you know you're never there It'd be a cold day in hell before I'd ever be your wife, that's right Ever since the day that I met you I knew you weren't the one But nothing ever stops me from forgetting Packing all my shit and moving on Kickin' off my shoes and runnin' towards the sun I said "Nothing's really worth it unless you're having fun" To make somebody stay You gotta love someone You gotta love someone Ever since the day that I met you I knew you weren't the one But nothing ever stops me from forgetting Packing all my shit and moving on You gotta love someone You gotta love someone You gotta love someone You gotta love someone	0
I'm writing down my dreams, all I'd like to see Starting with the bees or else they're gonna die There will be no trees or air for us to breathe I start feeling mad, but then I feel inspired Thinkin' about the days Coming home with dirty feet from playing with my dad All day in the creek He somehow has a way of knowing what to say So when I'm feeling sad, he makes me feel inspired We are meant for more You're the handle on the door that opens up to change I know it sounds so strange To think we are meant for more You're the handle on the door that opens up the change I know that sounds so strange Because you always felt so small, but know you aren't at all And I hope you feel inspired Oh, I hope you feel inspired How can we escape all the fear and all the hate? Is anyone watching us down here? Death is life, it's not a curse Reminds us of time and what it's worth To make the most out of it while we're here We are meant for more You're the handle on the door that opens up to change I know it sounds so strange We are meant for more There's a lock upon the door, but we hold the key to change But how can we escape all the fear and all the hate? Is anyone watching us down here?	0
Yeah, I smoke pot Yeah, I love peace But I don't give a fuck I ain't no hippy Yeah, I smoke pot (Do it) Yeah, I love peace (Do it) But I don't give a fuck (Do it) I ain't no hippy (Ah) Yeah, I smoke pot Yeah, I love peace But I don't give a fuck (Do it) I ain't no hippy (Do it) Yeah, I smoke pot (Do it) Yeah, I love peace (Do it) But I don't give a fuck (Ah) I ain't no hippy (Do it) (I understand) Feel like I am one with the universe (I understand) And all I need is right here (I understand) Feel like I am part of the universe And it's part of me (I understand) Why there is a sun? And how do birds fly? And why there is a moon Way up in the sky? Why there is trees? (Do it) And what the fuck is love? (Do it) And what is flying saucers Watching from above? (Yo Fuck, man) Feel like I am one with the universe And all I need is right here Feel like I am part of the universe And it's part of me Yo, sing about love Love is what you need Loving what you sing And loving smoking weed (Weed, weed, weed, weed) Sing about peace Being high and free So if you don't give a fuck Sing along with me Yeah, I smoke pot (Smoke pot) Yeah, I love peace (Love peace) But I don't give a fuck (Give a fuck) I ain't no hippy (Fuck) (I understand) Why there is a sky? And why do pigs run? And why them motherfuckers Putting bullets in they gun? Violence is king But peace is the way Someday we're gonna see it So here's what I'm saying Peace mu'fucker (Do it) Peace mu'fucker (Do it) Peace mu'fucker (Do it) Peace mu'fucker (Do it) Peace mu'fucker (Do it) Peace mu'fucker (Do it) Peace mu'fucker (Do it) So peace mu'fucker (Do it) Why they put the dick in the pussy? Fuck you	0
Oh, Karen You take it all too hard You been talking to those fools again And they'll tear your world apart, mmm Oh, Karen You gotta try to understand Gotta hold on to your soul 'Cause they'll crush it if they can So, Karen don't be sad They're just a bunch of fools And you can make them powerless Don't let them make the rules So, Karen don't be sad You know the truth is true The world can still be beautiful That part's up to you So, Karen don't be sad Oh, Karen You know you're only letting 'em win By letting all their lies and hate destroy you from within-in Oh, Karen They've taken away your smile But you can give it back to us Just fake it for a little while So, Karen don't be sad They're just a bunch of fools And you can make them powerless Don't let them make the rules So, Karen don't be sad You know the truth is true The world can still be beautiful That part's up to you So, Karen don't be sad So, Karen don't be sad Don't let 'em win Oh, don't let 'em win Don't let them win Don't let them win Oh, don't let them win Oh, don't let them win Don't let them win	0
The sunrise insists on gladness But how can I be glad? Now my flower is dead Oh, Sun, I see you happy You made the morning dew Now you're showing me the truth I don't want to believe you The night has the power To hold all your helplessness in Heaven The darkness and sadness Hold to each other 'til tomorrow The sunrise insists on gladness But how can I be glad? Now my flower is dead Oh, Sun, I see you happy You made the morning dew Now you're showing me the truth But I don't want to believe you Death, take me with you I don't wanna live without my flower Tomorrow, tomorrow The time that it takes for love to effect a person So deep, so deep So deep Oh Sun, oh Sun Oh Sun, oh Sun Oh Sun, oh Sun I see you happy Oh Sun, oh Sun	0
Something in the way you love me Something in the way you stare I wanna be there skateboarding In a space dude's evil lair Something in the way you fuck me You're never fucking there Something in the way you touch me I wonder, I should care? Okay, keep that last one Sleeping makes us optimistic And we can't live without dreaming It's the only time we can really be together But I'm optimistic There's something giving me that feeling There's something giving me that feeling There's something There's something giving me that feeling There's something	0
Sitting here with nothing to say Looking out the window, it just rained, but the sun's up for the day And there's probably a rainbow, but I don't care 'Cause all the colors left with you Thinking 'bout driving around in your car I never thought that we would take it very far I just love talking and then parking Then we'd go walking, I loved you so much I just started watching TV I get so high 'cause you're not here smoking my weed And I get so bored 'Cause you're not here to make me laugh You're so cute in your space suit In your space boots, space dude Since you left, I started to drink 'Cause sometimes, now, when I do drugs, I'll start to overthink Then I start crying, I think I'm dying But I'm just tripping, start spiraling down this hole Oh, space dude in your space boots I gotta be high to deal with your moods But maybe it's me, I gotta change my view Oh, space dude in your space suit Our love, it takes us to the moon But you leave me up there, I'm so marooned Oh, space dude in your space boots And your space suit, space dude Space dude in your space boots And your space suit, space dude Every time we talk, I feel like shit I guess I was just tryin' to avoid letting myself feel like this 'Cause it makes me feel like I might die But every second, I'm doing that anyway My biggest fear was not being with you The pain seems so excruciating, I don't know what I'd do We're both vegan, it makes it easy To think you'd never hurt anything living intentionally Oh, space dude in your space boots I gotta be high to deal with your moods But maybe it's me, I gotta change my view Oh, space dude in your space suit Our love, it takes us to the moon But you leave me up there, I'm so marooned Oh, space dude Oh, space dude	0
