text	label
Darling you send me Darling you send me Darling you send me Honest you do Honest you do Honest you do Woah-Oh-Oh You thrill me, darling you thrill me Baby you, you thrill me Honest you do Honest you do Honest you do At first I thought it was infatuation But it lasted so long, so long Now I find myself wanting I want you to marry me, please take me home Yeah, yeah, yeah, yeah, yeah, yeah You, you send me Darling you send me Darling you, send me Honest you do Honest you know ya did Ya know, ya did Ya know ya, do know (you-ooh-hoo send me) You got everything it takes to wed me (you-ooh-hoo send me) And when you do the things you do you know that send me (do-ooh-hoo send me) Honestly, you send me You send me, baby, you send me You move me (do) You groove me (do) Whoooo, you send me Ah yes, ah yes, ah yes, thank you to send me Guess I'm a, a sinner Make me a longer I, I, I, I, I, I, I just can't stand any it Thrill me, kill me Oooh, send me, send me baby Pretty baby, oooh yeahYou might also likeEmbed	0
Pretender Ooh, pretender I wake myself up every time I daydream of love for you and me 'Cause I'm just fooling myself I should remember You're just a pretender of love (Nothing but a pretender) Can't love no one (Pretending to be in love) Ooh, pretender (No one but a pretender) Can't love no one (Pretends to be in love) You can't trust the imagination It never tells you who's for real You don't give love You're just a lender I should remember That you're just a pretender You might also like (Nothing but a pretender) Can't love no one (Pretending to be in love) Oh but I wanted (To be your) I wanted to be (To be your lover) To be what you wanted Everything you could need Oh yeah (Every) You were everything (I could dream of) I ever could dream of But I really (Should be your) Really should be (Should be your lover) Keeping your, feeling your, having your love Oh, pretender (Pretender) Pretender, give me your love Oh, ooh, yeah Pretender, why can't you be for real? Ah baby Pretender, why won't you believe in what you feel? Well, I thought you were mine, baby, all the time And I know that you dig what I'm sayin' It's a player's dream just to have a fool But sweet baby, I ain't playin' It's funky nothin's, baby (Nothing but a pretender) Can't love no one (Pretending to be in love) Ooh, pretender (No one but a pretender) Can't love no one (Pretends to in love) Oh, pretender (Nothing but a pretender) Can't love no one (Pretending to be in love) Ooh, pretender (No one but a pretender) Pretender (Pretends to in love) Oh, pretender (Nothing but a pretender) Can't love no one (Pretending to be in love) Ooh, pretender (No one but a pretender) Can't love no one (Pretends to be in love)Embed	0
I'm only one step ahead of heartbreak One step ahead of misery One step is all I'd have to take backwards To be the same old fool for you I used to be I'm only one step ahead of your arms One kiss away from your sweet lips I know I can't afford to stop for one moment 'Cause I'm just out of reach of your fingertips Your warm breath on my shoulder Keeps reminding me That it's too soon to forget you It's too late to be free, can't you see? I'm only one step ahead of your love I try and yet I can't take two Seems like I'll have to take that one step backwards 'Cause one step ahead is a step too far away from you 'Cause one step ahead is a step too far away from you Just one step ahead is a step too far away from youYou might also likeEmbed	0
Now, listen here, girls I’m going to tell you what I want right now I want a rough lover I want a man I want a rough, tough lover And I’ll find him if I can He’s got to bite nails Fight bears And if I get sassy Be a man who dares To shut me up and kiss me so I know he cares I want a man Don’t want a mean daddy I want a boss I want a mean, sweet daddy Who the devil wouldn't cross He’s got to spit fire Chew iron Get mad and start roaring like a mountain lion Then whisper that he loves me so I know he’s mine I want a man You might also like I’m looking for a guy who’s brave and strong But weak for me I’m looking for a guy who’ll ride around But never, never set me free I want a rough lover I want a man I want a rough, tough lover With a sentimental plan So he can kiss nice Hug tight He’s got to be sweet and gentle Day and night But mean enough to make me wanna to treat him right I want a man, oh yeah I’m looking for a guy who’s brave and strong But weak for me I’m looking for a guy who’ll ride around But never, never set me free I want a rough lover I want a man I want a rough, tough lover With a sentimental plan So he can kiss nice Hug tight He’s got to be sweet and gentle Day and night But mean enough to make me wanna to treat him right I want a man I want a man I don’t want no cream puff, baby I don’t want no butterfly I want a man Oh, yes, I do Oh, yes, I doEmbed	0
I think that's what sets it up One, two, three One, two, three, four Though you don't call me anymore I sit and wait in vain I guess I'll rap on your door On your window pane I wanna tell you, baby Changes I've been going through Missing you, listen, you 'Til you come back to me, that's what I'm gonna do Why did you have to decide you had to set me free? I'm gonna swallow my pride I'm gonna beg you to please, baby, please see me Gonna walk by myself to prove that my love is true All for you 'Til you come back to me, that's what I'm gonna do You might also like Living for you, my dear Is like living in a world of fear Hear my plea, I've got to make you see That our love is dying Although your phone, you ignore Somehow I must, somеhow I must explain I'm gonna rap on your door Tap on your window pane Gonna camp by your steps 'til I gеt through to you I've got to change your view 'Til you come back to me, that's what I'm gonna do 'Til you come back to me, that's what I'm gonna do 'Til you come back to me, that's what I'm gonna do I'm gonna rap on your door Tap on your window pane, open up, baby Window pane, open up, baby Tap on your door, tap on your window pane Window pane Let's make a track nowEmbed	0
When I go for a walk I meet old friends we knew We sit around and talk (Yes, we sit and talk) Oh, then they ask about you (Then they ask about you) What's the good if I say That you and I are through I simply tell them you're okay (Tell them you're okay) Oh, when, when they ask about you (When they ask about you) They wonder where we've been And why we fail to call (And you don't ever call) And I take it on the chin Until the teardrops fall (When the teardops fall) They, they, they don't mean to be smart Mmm, but if they, if they only knew That they're stepping on my heart (Stepping on my heart) When they ask, when they ask about you (When they ask about you) You might also like They're stepping and walking on my heart Oh, when they ask, when they ask about you, yeah yeah yeah (When they ask about you)Embed	0
Ooh, ooh ah; ooh, ooh ah Ooh, ooh ah; ooh, ooh ah Come with me to the disco Ow Hey, I've seen everybody showing time, ooh yeah And I've been over here, y'all, and moving around, uh-huh Well, I'm tired of looking at everybody's show I think it's time that I get out on the floor 'Cause tonight (Tonight) Tonight, oh, tonight (Tonight) Tonight (Oh wow) I'm gonna be the only star tonight at the disco, ooh yeah I'm gonna be the only star tonight at the disco, ooh yeah Come with me to the disco Make way for the lady 'cause here I come, ooh yeah Me and my partner gonna do it up right tonight, and then somе I got me a dress with the fringеs by heart And let me give you tips, we dance hard You might also like 'Cause tonight (Tonight) Tonight, oh oh, tonight (Tonight) Tonight, yeah I'm gonna be the only star tonight at the disco, ooh yeah I'm gonna be the only star tonight at the disco, ooh yeah Ah ha, ah ah ha, ha (Shake it up) Ooh hoo, ooh hoo hoo, hoo (Shake it down) Ah ha, ah ah ha, ha (Start the show) Ooh hoo, ooh hoo hoo, hoo (Spinning round and round) Hey y'all, it's getting late and it's time to go home, yes it is But you'll remember this night long after you're gone, yes you will Remember the cheers, remember the fun When you were boogiein' down with your only one 'Cause tonight (Tonight) Tonight, yeah, tonight (Tonight) I said tonight (Ooh wow) I'm gonna be the only star tonight at the disco, ooh yeah I'm gonna be the only star tonight at the disco, ooh yeah I'm gonna be the only star tonight at the disco, yes I will, ooh I'm gonna be the only star tonight at the disco, yes I will, ooh We're disco queens, we're disco queens You know what that means, we're disco queens We're disco queens, we're really out of sight We're disco queens, the only stars tonight We're disco queens, universal machine We get down with the rock and you've got to see as freak We're disco queens, ¿que pasa? ¿eh, que pasa? Se habla español, sí, sí, hermano, eh, hermano Uno, dos, tres, cuatro, libres locos, here we go La disco queen, sophisticated magnifique We get down with the rock and you've got to see as freak I'm gonna boogie down, boogie down Gonna have fun good morning run I'm gonna shake it up, I'm gonna shake it down Ooh yeah, ooh yeah, ooh yeah, all around Doo-doo-doo, ha, doo-doo-doo, ha ha Doo-doo-doo, doo, doo-doo-doo-doo-doo-doo-doo I'm gonna be the only star tonight at the discoEmbed	0
I gave my heart and soul to you, boy Didn't I do it, baby? Didn't I do it, baby? I gave you the love that you never ever knew, boy Didn't I do that, baby? Didn't I do that, baby? I've cried so many times and that's no lie (I've cried so many times and that's no lie) It seems to make you laugh each time I cry (It seems to make you laugh each time I cry) Baby, can you dig it? Didn't I blow your mind this time, didn't I? (Yes you did, yes you did, yes you did) And tell me, didn't I blow your mind this time, didn't I? (Yes you did, yes you did, yes you did) I thought that love of yours was true, boy Didn't I think that, baby? You know that I thought that, baby But this time I am really leavin' you, boy Don't you know that, baby? I know you know that, baby You might also like Ten times or more, I've walked out that door (Ten times or more, you walked out the door, yes you did) But just be sure you get it straight this time, baby, there won't be no more Baby, can you dig it? And didn't I blow your mind this time, didn't I? (Yes you did, yes you did, yes you did) Oh, oh, didn't I blow your mind this time, didn't I? (Yes you did, yes you did, yes you did) (Didn't I do it to you?) Didn't I do it? (Didn't I do it to you?) Didn't I do it? (Didn't I put it on you?) Didn't I do it? Didn't I do it? (Didn't I do it to you?) Didn't I do it? (Didn't I do it to you?) Hey, didn't I do it? (Didn't I put it on you?) Didn't I, didn't I? Oh, how many times did I walk out that door? (Ten times or more, you walked out the door, yes you did) (But just be sure you get it straight this time, baby, there won't be no more) Baby, can you dig it? Baby, can you dig it? Didn't I blow your mind this time, baby, didn't I? (Yes you did, yes you did, yes you did) Oh, didn't I blow your mind this time, didn't I? (Yes you did, yes you did, yes you did) Now, didn't I blow your mind this time, didn't I? Blow your mind this time, didn't I? (Oh yeah) Blow your mind this time, didn't I? Blow your mind this time, didn't I?Embed	0
Baby we've got to have us a little talk Gonna have to pack up my things I'm gonna walk You say a dollar goes from hand to hand But before I see you go from woman to woman I'd rather drink Muddy water Sleep out in a hollow log Yes, I would I love you baby but you just won’t be fair I don’t believe you know how to be on the square Now go on and have your fun and if you must But before I have another man that I cannot trust I'd rather drink Muddy water Sleep out in a hollow log Yes, I would You promised me you were gonna live by the golden rule I work all day and walk just like a fool For you my kisses are sweet as they can be But before I see you make a stone fool out of me You might also like I'd rather drink muddy water Yes I'd rather drink muddy water I'd rather drink muddy water Oh, yes I would I’d rather drink muddy water Yeah, yeah, yeah, yeah, yes I would Show me the way, way, way, way, way down To that place I can find that muddy water I'll go ahead and turn it on up I say I'd rather drink muddy water I'd rather drink muddy, muddy, muddy water Sleep out in a hollow logEmbed	0
People say I'm the life of the party Because I tell a joke or two Well, although I may be laughing loud and hearty Deep inside I'm blue So take a good look at my face You'll see that my smile seems out of place And if you look closer, it's easy to trace The tracks of my tears I need you, need you Since you left If you see me with someone else Acting like I'm having big fun Well, although he may look fine He's not a really man You're the only one So take a good look at my face You'll see that my smile seems out of place And if you look closer, it's easy to trace The tracks of my tears You might also like I'm masquerading My hope is fading Since you put me down My smile is my make-up I wear since my break up with you Baby, take just a, one good look at my face And see that my smile seems out of place And if you look closer, it's so easy to trace The tracks of my tears Oh baby, take just one look at my face You'll see that my smile is out of place And if you look closer, it's easy to trace The tracks of those tears Oh oh oh oh, oh oh oh One look at my face You'll see that my smile seems out of place And if you look closer...Embed	0
Nobody knows except my pillow at night All through the day how many tears I have to fight And oh, when I'm alone, yeah I just cry like a baby I cry like a baby Oh, oh (I cry) Oh-oh (I cry), yeah Nobody sees except my mirror on the wall I'm not the fairest, I'm the bluest of them all And, oh-oh, when I'm alone, yeah I just cry like a baby I cry like a baby Oh-oh (I cry) Oh-oh (I cry), yeah Each day I say, "Tomorrow will be my lucky day" Ah-ha, yeah And my pillow will be surprised when I come home with glad eyes And the mirror on the wall will see that I'm happiest of them all, ooh, ooh You might also like No more nights staring at that empty chair Because I know that you'll be sitting there And oh-oh, when I'm alone, yeah I won't cry like a baby Cry like a baby Oh yeah (I cry) Said I won't cry (I cry), no I won't cry like a baby (Cry like a baby) Woo-hoo (I cry), no Whoa-whoa (I cry), yeah I won't (Cry like a baby) Tell 'em for me again (Cry like a baby) I said that I (I cry) No, I won't cry (I cry)Embed	0
Baby, no one could have told me How could they have told me When they didn't know? I'd sit down and cry, baby I'd sit down and cry, baby Sit down and cry my heart out Over you, oh No one, no one could have warned me That you would scar me yeah And hurt me so bad And that I'd sit down and cry, baby I'd sit down and cry, baby I'd sit down and cry my heart out Over you Oh, who would ever believe? That lips sweet as yours Sweeter than the honey From the bees You might also likeTell, who would ever believe? That those same sweet lips Would lie, lie like Lie like you lied to me, yeah Baby, no one, no one could ever told me I wouldn't hear it That you would have sold me, yeah Down the river so fast I'd sit down and cry, baby I'd sit down and cry, baby Sit down and cry my heart out Over you, oh And that I'd sit down and cry, baby I'd sit down and cry, baby I'd sit down and cry my heart out Over youEmbed	0
I have had my fun, if I don't get well no more I want to tell you I've had big fun, if I don't get well no more You see, my health is failing And I'm going down slow, yes I am Now what I want you to do for me is Somebody write my father, tell him the shape that I'm in, oh yeah Oh only tonight would somebody call my father Tell him, tell him the shape that I'm in, oh yeah And while you're talking to him Tell him to pray for me, and tell him to forgive me, forgive me for all my sins, forgive me for my sins Tell him that early one morning Look for my, look for my clothes home Tell him early one morning Look for, to look for my clothes home, yeah And tell him just in case, he don't see my body All he can do, all he can do is stand there and moan And I believe he can do it, yes he can, yeah, yes he can, yeah Early one morning, I'm comin' on home, and I believe I'll make it there, yes I do, yes I do I tell ya, I tell ya that early one morning, I'm goin' on home, and I believe to my soul, yeah, I'm gon' make it there, yes I do Awww, but just in case, he don't see my body, let him know his child has gone out of this world somewhere Right now I'm going down, oh oh, I'm going down real slowYou might also likeEmbed	0
Someday, someway, you'll realize that you've been blind Yes darling, you're going to need me again And it's just a matter of time Go on, go on until you've reached the end of the line Because I know that you'll pass my way again And it's just a little matter of time After I gave you everything I had You laughed, you laughed and you called me a clown Remember in your search for fortune and fame What goes up is coming down I said I know And that something you did to me makes me know That someday you'll wake up and find That my love was a true, true love And it's just a matter of timeYou might also likeEmbed	0
I got your love It's all that I got I got your love It's all I ever think about I got your love Every last drop I got your love It's all I ever think about It's all I ever think about It's all I ever think about Baby In the heart of my heart I want more Of the man who just walked through that door The only one that my eyes see Baby the moments have drifted away And the hours became lonely days You're the answer to what I have prayed I, I will be good to you I, I will be good to you I got your love It's all that I got I got your love It's all I ever think about I got your love Every last drop I got your love It's all I ever think about It's all I ever think about It's all I ever think about You might also like Baby, losing you's all that I fear And I'm losing it when you're not here I never could go on without you Baby, I feel like a shower of light And I need you right here by my side I'm craving you all of my life I, I will be good to you I, I will be good to you I got your love It's all that I got I got your love It's all I ever think about I got your love Every last drop I got your love It's all I ever think about It's all I ever think about It's all I ever think about Aah you move me Baby Aah you move me I got your love It's all that I got I got your love It's all I ever think about I got your love Every last drop I got your love It's all I ever think about It's all I ever think about It's all I ever think aboutEmbed	0
Listen, dear I realise that you've been hurt, deep Because I've been there But regardless to who, what, why, when and where We're all precious in his sight And a rose is still, and always will be, a rose Doo doo doo doo doo doo mmm Dooby dooby doo doo doo doo Doo doo doo doo doo doo mmm There was a rose I knew, I done met her once or twice before She was a pretty sweet thing, not the least bit insecure Then you came with your slick game and played with her youth Unashamed of the way you lied and played with the truth, hey hey She never knew what hit her, oh Steal her honey, then forget her Now the rose is scorned She wears a thorn, tryin' to forget about you 'Cause a rose is still a rose Baby girl, you're still a flower He can't leave you and then take you Make you and then break you Darlin', you hold the power (what I am is what I am) You might also like Now believe me when I tell you that I've been hurt myself When he tells you that he loves you, it's you, nobody else And now you're so tough, tryin' to wear tight clothes and things Tossin' and flossin', tryin' to fill the void heartbreak brings Oh, oh, yeah When she gets nearer She's cryin', you can't hear her Now the rose is scorned She wears a thorn, tryin' to forget about you 'Cause a rose is still a rose Baby girl, you're still a flower He can't leave you and then take you Make you and then break you Baby girl, you hold the power (what I am is what I am) See, a rose is still a rose Baby girl, you're still a flower He can't leave you and then take you Make you and then break you Darlin', you hold the power (what I am is what I am) Let your life be in the sunshine Not the darkness of your sorrow You may see you're lost today But new love will come tomorrow Don't believe that life is over Just because your man is gone Girl, love yourself enough to know That without him, your life goes on Without him, your life goes on And without him, your life goes on 'Cause a rose is still a rose Baby girl, you're still a flower He can't leave you and then take you Make you and then break you Baby girl, you hold the power (what I am is what I am) See, a rose is still a rose Baby girl, you're still a flower He can't leave you and then take you Make you and then break you Darlin', you hold the power (what I am is what I am)Embed	0
(Hit it) I, I may be weary Women do get weary Wearing the same shabby dress But to one who's weary Try a little tenderness And I may be waiting Just anticipating All the things that I may never, ever Ever, ever possess But while I'm waiting Try just a little tenderness I may be, I may be sentimental I've had my grief And I've had my care, yes And just a good word, soft and gentle I say that that one word can make it so much easier to bear Yes, it can And I might forget it But don't let me, don't let me forget Because love is all of my happiness When you try just a A little tender, tender, ooh Try just a little tendernessYou might also likeEmbed	0
Why are we fighting? Why do we scream? Seems all we do now is treat each other mean We used to be so understanding (We used to be so understanding) About each others ways (About our ways) But since we've come together Seems all we do is get in each other's way We're better friends than lovers (We're so much better friends) We used to have a ball (We used to have a ball) Let's not wait until the friendship breaks We don't have to lose it all We're better friends than lovers (We're so much better friends) Honey, can't you see? (Baby, can't you see) You need you and I need me So it's time now to set each other free (It's time to set love free) You get mad when guys stare at me And I'm mad when girls look I don't believe we're ready now For living by this book The things we love about us (The things we love about us) Are the things we seem to hate (Nothing but hate) And when we go out for good times We just come home with big headaches You might also like We're better friends than lovers (We're so much better friends) We used to have a ball (We used to have a ball) Let's not wait until the friendship breaks 'Cause we don't have to lose it all We're better friends than lovers (We're so much better friends) Honey, can't you see? (Baby, can't you see) You need you and I, I really need me So it's time now to set each other free (Hey hey hey, it's time to set love free) (You need you, and I need me) We were both out there fishing (Out there fishing) We weren't ready to care (We weren't ready to care) And no room in our hearts for love To love each other back (Let's get it back) We're better friends than lovers (We're so much better friends) We used to have a ball (We used to have a ball) Let's not wait until the friendship breaks 'Cause we don't have to lose it all We're better friends than lovers (We're so much better friends) Sugar, can't you see? (Baby, can't you see) You need you and I really need me So it's time now to set each other free (It's time to set love free) We're so much better Friends than lovers (We're so much better friends) We used to have a ball (We used to have a ball) Let's not wait until the friendship breaks We don't have to lose it all We're better friends than lovers (We're so much better friends) Baby, can't you see? (Baby, can't you see) You need you and I really need me So it's time now to set each other free (It's time to set love free) We're so much better friends (We're so much better friends) We used to have a ball (We used to have a ball) Let's not wait until the friendship breaks Well, we don't have to lose it all We're better friends than lovers (We're so much better friends)Embed	0
I remember you’ve forgotten to remember I wonder why Baby, it was just a (One way ticket to love) Ticket to love (One way ticket), mmm You were lonely without a friend That was when our romance began Baby, it was just a, just a (One way ticket to love) Ticket to love (One way ticket), ooh Like the dew on the mountain Like the foam way out on the sea Like the bubbles on the fountain You’re gone forever from me, yeah I loved you kindly, I loved you so blindly But I loved you honest and I loved you true But maybe, baby, it was just a (One way ticket to love) Ticket to love (One way ticket), ooh Like the dew on the mountain Like the foam way out out on the sea Like the bubbles on the fountain You’re gone forever from me, baby, don’t do it You might also like I loved you kindly, but I loved you so blindly But I loved you honest and everybody knows I loved you true Maybe, baby, maybe it was just a (One way ticket to love) Grab about, release this (One way ticket), yeah (One way ticket to love, oh oh One way ticket to love) Yeah, yeah, yeah (Oh) (One way ticket to love) Oh (Oh oh oh)Embed	0
